"kernel","tile_granularity","scalar","a_mode","x_mode","M","N","k","P","pr","pc","rep","t_bcast_s","t_local_s","t_reduce_s","t_total_s","t_official_s","t_kernel_s","t_transfer_runtime_overhead_s","gflops","gflops_compute","gflops_kernel","t_h2d_X_s","t_d2h_Y_s","t_launch_overhead_s","x_layout","group_timing","t_local_group_s","gflops_local_group"
"cuda_warp_smem","32","double","local","local","16384","16384","3","1","1","1","1","8.499999993e-08","5.630343000e-03","4.473100000e-05","5.675159000e-03","5.458864195e-03","5.414048195e-03","2.162948051e-04","295.045394","297.487698","297.487698","1.211519986e-04","8.505599946e-05","1.008680702e-05","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem","32","double","local","local","16384","16384","3","1","1","1","2","1.070000000e-07","5.635970000e-03","4.431700000e-05","5.680394000e-03","5.465159836e-03","5.420735836e-03","2.152341640e-04","294.705514","297.120683","297.120683","1.193920001e-04","8.739200234e-05","8.450161488e-06","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem","32","double","local","local","16384","16384","3","1","1","1","3","1.070000000e-07","5.626644000e-03","4.420600000e-05","5.670957000e-03","5.457656906e-03","5.413343906e-03","2.133000936e-04","295.110661","297.526402","297.526402","1.196800023e-04","8.387199789e-05","9.748093373e-06","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem","32","double","local","local","16384","16384","3","1","1","1","4","1.110000001e-07","5.635419000e-03","4.358600000e-05","5.679116000e-03","5.461168886e-03","5.417471886e-03","2.179471143e-04","294.920880","297.299694","297.299694","1.182399988e-04","9.081599861e-05","8.891116887e-06","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem","32","double","local","local","16384","16384","3","1","1","1","5","1.139999999e-07","5.636815000e-03","4.338000000e-05","5.680309000e-03","5.469414010e-03","5.425920010e-03","2.108949904e-04","294.476288","296.836801","296.836801","1.189119965e-04","8.217599988e-05","9.806994023e-06","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem","32","double","local","local","16384","16384","3","1","1","1","6","1.120000002e-07","5.661215000e-03","4.364300000e-05","5.704970000e-03","5.489994948e-03","5.446239948e-03","2.149750517e-04","293.372353","295.729302","295.729302","1.190399975e-04","8.643200248e-05","9.503051784e-06","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem","32","double","local","local","16384","16384","3","1","1","1","7","8.500000015e-08","5.660352000e-03","4.449100000e-05","5.704928000e-03","5.487551998e-03","5.442975998e-03","2.173760021e-04","293.502957","295.906639","295.906639","1.184000000e-04","9.036800265e-05","8.607999386e-06","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem","32","double","local","local","16384","16384","3","1","1","1","8","8.299999998e-08","5.628404000e-03","4.399300000e-05","5.672480000e-03","5.456523929e-03","5.412447929e-03","2.159560706e-04","295.171937","297.575655","297.575655","1.187200025e-04","8.889599890e-05","8.340069250e-06","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem","32","double","local","local","16384","16384","3","1","1","1","9","8.400000007e-08","5.658856000e-03","4.368400000e-05","5.702624000e-03","5.490007948e-03","5.446239948e-03","2.126160517e-04","293.371658","295.729302","295.729302","1.181119978e-04","8.454400301e-05","9.960050875e-06","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem","32","double","local","local","16384","16384","3","1","1","1","10","1.089999999e-07","5.625503000e-03","4.386000000e-05","5.669472000e-03","5.451968992e-03","5.407999992e-03","2.175030076e-04","295.418543","297.820403","297.820403","1.222079992e-04","8.614400029e-05","9.151008108e-06","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem","32","double","local","local","16384","16384","3","1","1","1","11","8.499999993e-08","5.637130000e-03","4.341500000e-05","5.680630000e-03","5.465292030e-03","5.421792030e-03","2.153379697e-04","294.698385","297.062803","297.062803","1.193599999e-04","8.736000210e-05","8.617967670e-06","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem","32","double","local","local","16384","16384","3","1","1","1","12","8.299999998e-08","5.621367000e-03","4.408000000e-05","5.665530000e-03","5.453507196e-03","5.409344196e-03","2.120228037e-04","295.335218","297.746395","297.746395","1.182719991e-04","8.419200033e-05","9.558804290e-06","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem","32","double","local","local","16384","16384","3","1","1","1","13","8.499999993e-08","5.638262000e-03","4.366000000e-05","5.682007000e-03","5.468705136e-03","5.424960136e-03","2.133018636e-04","294.514459","296.889322","296.889322","1.216000021e-04","8.332800120e-05","8.373860335e-06","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem","32","double","local","local","16384","16384","3","1","1","1","14","8.400000007e-08","5.641458000e-03","4.422300000e-05","5.685765000e-03","5.473651177e-03","5.429344177e-03","2.121138228e-04","294.248333","296.649592","296.649592","1.188480034e-04","8.352000266e-05","9.745816644e-06","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem","32","double","local","local","16384","16384","3","1","1","1","15","8.499999993e-08","5.658109000e-03","4.474100000e-05","5.702935000e-03","5.480249851e-03","5.435423851e-03","2.226851490e-04","293.894034","296.317781","296.317781","1.200319976e-04","9.238400310e-05","1.026914832e-05","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem","32","double","local","local","16384","16384","3","1","1","1","16","1.020000000e-07","5.635241000e-03","4.429900000e-05","5.679642000e-03","5.455249141e-03","5.410848141e-03","2.243928593e-04","295.240913","297.663637","297.663637","1.201279983e-04","9.587199986e-05","8.392861131e-06","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem","32","double","local","local","16384","16384","3","1","1","1","17","1.119999999e-07","5.644695000e-03","4.343200000e-05","5.688239000e-03","5.475063985e-03","5.431519985e-03","2.131750148e-04","294.172404","296.530758","296.530758","1.203840002e-04","8.396799862e-05","8.823015935e-06","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem","32","double","local","local","16384","16384","3","1","1","1","18","1.040000002e-07","5.626910000e-03","4.436500000e-05","5.671379000e-03","5.460724951e-03","5.416255951e-03","2.106540491e-04","294.944856","297.366437","297.366437","1.190399975e-04","8.198399842e-05","9.630053196e-06","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem","32","double","local","local","16384","16384","3","1","1","1","19","1.000000001e-07","5.616323000e-03","4.470000000e-05","5.661123000e-03","5.448127942e-03","5.403327942e-03","2.129950581e-04","295.626820","298.077917","298.077917","1.189119965e-04","8.416000009e-05","9.923061536e-06","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem","32","double","local","local","16384","16384","3","1","1","1","20","1.040000002e-07","5.642403000e-03","4.350300000e-05","5.686010000e-03","5.470838789e-03","5.427231789e-03","2.151712114e-04","294.399597","296.765054","296.765054","1.200639978e-04","8.624000102e-05","8.867212537e-06","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem","32","double","local","local","16384","16384","6","1","1","1","1","2.560000001e-07","9.794528000e-03","8.757300000e-05","9.882357000e-03","9.458293325e-03","9.370464325e-03","4.240636750e-04","340.571535","343.763698","343.763698","2.324160039e-04","1.814399958e-04","1.020767534e-05","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem","32","double","local","local","16384","16384","6","1","1","1","2","2.630000000e-07","9.799146000e-03","9.283000000e-05","9.892239000e-03","9.468484960e-03","9.375391960e-03","4.237540399e-04","340.204952","343.583019","343.583019","2.318399996e-04","1.818239987e-04","1.009004161e-05","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem","32","double","local","local","16384","16384","6","1","1","1","3","2.960000001e-07","9.793900000e-03","8.798600000e-05","9.882182000e-03","9.461466204e-03","9.373184204e-03","4.207157959e-04","340.457325","343.663946","343.663946","2.314880043e-04","1.790080070e-04","1.021978452e-05","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem","32","double","local","local","16384","16384","6","1","1","1","4","2.670000001e-07","9.792921000e-03","8.979700000e-05","9.882985000e-03","9.458448361e-03","9.368384361e-03","4.245366387e-04","340.565952","343.840021","343.840021","2.352319956e-04","1.792320013e-04","1.007264185e-05","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem","32","double","local","local","16384","16384","6","1","1","1","5","2.560000001e-07","9.788696000e-03","8.890200000e-05","9.877854000e-03","9.461478175e-03","9.372320175e-03","4.163758248e-04","340.456894","343.695628","343.695628","2.306880057e-04","1.763200015e-04","9.367817660e-06","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem","32","double","local","local","16384","16384","6","1","1","1","6","2.720000001e-07","9.785649000e-03","8.776900000e-05","9.873690000e-03","9.458824806e-03","9.370783806e-03","4.148651942e-04","340.552398","343.751978","343.751978","2.325440049e-04","1.726399958e-04","9.681193422e-06","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem","32","double","local","local","16384","16384","6","1","1","1","7","2.500000000e-07","9.794971000e-03","8.763400000e-05","9.882855000e-03","9.460940412e-03","9.373056412e-03","4.219145883e-04","340.476246","343.668632","343.668632","2.316479981e-04","1.800000072e-04","1.026658301e-05","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem","32","double","local","local","16384","16384","6","1","1","1","8","2.589999999e-07","9.787604000e-03","8.904100000e-05","9.876904000e-03","9.459476315e-03","9.370176315e-03","4.174276847e-04","340.528943","343.774265","343.774265","2.310079932e-04","1.768639982e-04","9.555693296e-06","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem","32","double","local","local","16384","16384","6","1","1","1","9","2.440000000e-07","9.756792000e-03","8.856700000e-05","9.845603000e-03","9.432170947e-03","9.343359947e-03","4.134320528e-04","341.514747","344.760931","344.760931","2.308479995e-04","1.735039949e-04","9.080058400e-06","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem","32","double","local","local","16384","16384","6","1","1","1","10","2.710000000e-07","9.762405000e-03","9.511500000e-05","9.857791000e-03","9.438394041e-03","9.343008041e-03","4.193969586e-04","341.289573","344.773916","344.773916","2.344640046e-04","1.752319932e-04","9.700960784e-06","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem","32","double","local","local","16384","16384","6","1","1","1","11","2.520000000e-07","9.759398000e-03","8.812000000e-05","9.847770000e-03","9.431668051e-03","9.343296051e-03","4.161019490e-04","341.532956","344.763289","344.763289","2.309439927e-04","1.763519943e-04","8.805961965e-06","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem","32","double","local","local","16384","16384","6","1","1","1","12","2.600000000e-07","9.760137000e-03","8.840300000e-05","9.848800000e-03","9.434551138e-03","9.345888138e-03","4.142488622e-04","341.428588","344.667668","344.667668","2.357439995e-04","1.686400026e-04","9.864860093e-06","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem","32","double","local","local","16384","16384","6","1","1","1","13","2.600000000e-07","9.754419000e-03","8.857100000e-05","9.843250000e-03","9.431806616e-03","9.342975616e-03","4.114433835e-04","341.527939","344.775113","344.775113","2.302079946e-04","1.709759980e-04","1.025939092e-05","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem","32","double","local","local","16384","16384","6","1","1","1","14","2.550000000e-07","9.753454000e-03","8.976700000e-05","9.843476000e-03","9.433509740e-03","9.343487740e-03","4.099662604e-04","341.466279","344.756215","344.756215","2.311680019e-04","1.694079936e-04","9.390264992e-06","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem","32","double","local","local","16384","16384","6","1","1","1","15","2.470000000e-07","9.754128000e-03","8.833800000e-05","9.842713000e-03","9.432936768e-03","9.344351768e-03","4.097762315e-04","341.487021","344.724337","344.724337","2.313279957e-04","1.688960046e-04","9.552231291e-06","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem","32","double","local","local","16384","16384","6","1","1","1","16","2.350000001e-07","9.763600000e-03","8.834400000e-05","9.852179000e-03","9.435779394e-03","9.347200394e-03","4.163996063e-04","341.384144","344.619280","344.619280","2.316800058e-04","1.740480065e-04","1.067159400e-05","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem","32","double","local","local","16384","16384","6","1","1","1","17","2.790000000e-07","9.753723000e-03","8.888400000e-05","9.842886000e-03","9.433738882e-03","9.344575882e-03","4.091471180e-04","341.457985","344.716070","344.716070","2.305279970e-04","1.698240042e-04","8.795116852e-06","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem","32","double","local","local","16384","16384","6","1","1","1","18","2.540000001e-07","1.487763400e-02","9.279700000e-05","1.497068500e-02","9.438075109e-03","9.345024109e-03","5.532609891e-03","341.301106","344.699536","344.699536","2.345280051e-04","5.288191795e-03","9.890090641e-06","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem","32","double","local","local","16384","16384","6","1","1","1","19","2.470000000e-07","9.764756000e-03","8.898900000e-05","9.853992000e-03","9.423091629e-03","9.333855629e-03","4.309003710e-04","341.843802","345.111988","345.111988","2.387199998e-04","1.818239987e-04","1.035637255e-05","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem","32","double","local","local","16384","16384","6","1","1","1","20","2.120000000e-07","9.742090000e-03","8.903900000e-05","9.831341000e-03","9.418691117e-03","9.329440117e-03","4.126498831e-04","342.003515","345.275325","345.275325","2.339839935e-04","1.684799939e-04","1.018589565e-05","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem","32","double","local","local","16384","16384","8","1","1","1","1","8.799999995e-08","1.304550800e-02","1.189240000e-04","1.316452000e-02","1.259898007e-02","1.247996807e-02","5.655399290e-04","340.898015","344.148901","344.148901","3.047679961e-04","2.496960014e-04","1.107593153e-05","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem","32","double","local","local","16384","16384","8","1","1","1","2","1.130000000e-07","1.303789100e-02","1.187370000e-04","1.315674100e-02","1.259638620e-02","1.247753620e-02","5.603547985e-04","340.968213","344.215976","344.215976","3.075839877e-04","2.426560074e-04","1.011480340e-05","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem","32","double","local","local","16384","16384","8","1","1","1","3","1.100000002e-07","1.304404700e-02","1.236500000e-04","1.316780700e-02","1.260011174e-02","1.247635174e-02","5.676952620e-04","340.867397","344.248654","344.248654","3.101440072e-04","2.477439940e-04","9.807260820e-06","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem","32","double","local","local","16384","16384","8","1","1","1","4","1.049999998e-07","1.304324400e-02","1.196980000e-04","1.316304700e-02","1.259676318e-02","1.247696018e-02","5.662838178e-04","340.958009","344.231867","344.231867","3.076159954e-04","2.484800071e-04","1.018781535e-05","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem","32","double","local","local","16384","16384","8","1","1","1","5","1.100000000e-07","1.304301800e-02","1.201030000e-04","1.316323100e-02","1.259890124e-02","1.247868824e-02","5.643297599e-04","340.900148","344.184197","344.184197","3.071680069e-04","2.470400035e-04","1.012174951e-05","row","0","-1.000000000e+00","-1.000000"
"cuda_warp_smem","32","double","local","local","16384","16384","8","1","1","1","6","1.500000000e-07","1.303434300e-02","1.187140000e-04","1.315320700e-02","1.259521574e-02","1.247635174e-02","5.579912620e-04","340.999899","344.248654","344.248654","3.086720109e-04","2.380799949e-04","1.123925621e-05","row","0","-1.000000000e+00","-1.000000"
